id,predicted_price
2599001500,217188.31
1102000095,748755.25
1853080640,1062356.9
9551201585,927741.94
3438500796,287753.06
7518504291,517111.3
9269200340,354609.12
715010130,1599081.8
1982201485,603241.06
9526500080,393668.66
9277200180,414190.2
6669150280,303864.97
8917100153,579424.6
3760500516,1110549.4
2725069050,1055978.0
3332000091,295711.84
8562770080,506517.38
8151601190,291976.38
8563040160,581835.0
240000269,747844.0
4307350200,274617.22
1311910300,287230.75
3574900030,500317.97
7853230570,460617.38
320069049,386366.75
9839301060,661959.25
7011201333,609955.06
2781320100,268617.16
3421069120,459423.22
7852030320,509253.5
5316101075,1556226.8
5309100750,546139.94
629000730,605722.8
511700170,302927.2
1562100030,647742.7
2489200230,599636.1
524069116,490402.8
5315100737,882048.44
1868900675,845697.1
1608000120,371644.94
705700240,334892.6
7575600610,254702.88
1778500015,649879.9
5423500240,195745.56
6713700025,356874.72
2734100734,352077.12
301402280,213540.89
2113700205,257558.33
4114601570,2596527.0
3332000615,306471.12
3630050180,365887.3
6852700520,503973.75
6870310010,676367.8
6163900981,315684.06
393000142,350765.38
1771100130,329647.1
1442860160,376141.28
9191200435,611433.2
6788200800,1045839.6
1115300070,696399.4
3176600105,766842.75
2770604665,551921.94
5469500580,419464.0
5680000545,414350.6
3424089119,565441.1
1328300180,291439.2
1773100922,380003.2
4123830480,324946.4
9808610190,1031829.2
4250200140,273820.12
4217402115,3251201.5
3831250350,347720.5
2397101055,788743.3
6817850110,845957.7
7526800200,570843.6
7853370100,525821.5
2523089025,905049.4
9476200680,266402.0
5714200140,435082.62
3575304895,545731.2
263000018,421210.2
8080400177,448475.2
6450304130,309657.0
514500090,608895.56
9477000300,431839.66
853600310,1513153.0
1951600240,194482.66
1099900120,324537.3
5323100120,499501.28
1223089016,418806.06
522059172,246988.92
1930300190,700523.25
9542840410,316147.44
8665050530,498184.44
5592900205,339130.84
5450300010,577195.4
2459960030,311087.84
3331500455,486861.25
3432500705,445602.56
3702900165,276731.22
5249803550,504852.62
626049058,344725.1
1788900380,146378.53
8075400360,233022.89
9113200250,797728.0
2738640040,627688.6
7821200307,563811.2
3530440140,203742.67
3582700130,414367.6
9276200569,683168.9
7197800020,577049.5
686200490,571622.6
3501600100,433989.44
6383000690,685489.6
7604400150,375937.6
5249801411,732382.0
2607720420,444692.38
9561100010,397534.94
1796370590,308949.66
4077800593,397660.47
854000165,234310.47
5536100010,547283.3
4188000670,782011.4
31000165,1496591.5
662350050,1116386.5
4137000280,253887.3
6169901130,1156568.6
1953400510,247956.33
7518506716,1008927.06
1552520010,375982.06
7955080270,298569.66
9212900100,496300.9
3438500798,321449.62
7899800890,200268.53
4319200605,486581.34
1329300480,342527.8
8935100100,869908.6
5016001260,375228.75
4337600280,346146.25
1446401220,236431.45
7135521530,676346.5
6888900115,278507.22
2413301070,298967.16
345700040,308758.5
5566100145,472116.12
7634800070,366872.62
9346910500,583966.3
3529300060,331690.25
8128600060,929102.8
8572900275,225115.69
4139420590,1275820.9
9274200322,598774.44
1472700200,565561.94
8820903380,508253.06
8563010130,820072.6
8965450110,690770.44
9274204230,438130.94
8165501700,378498.25
2193340260,491767.53
1860600290,820646.8
1222000055,172667.81
2492200280,438002.7
2488200455,352081.8
809001520,1054357.9
1796361140,241831.1
6398000011,998046.06
6813600365,531052.06
7504100920,781093.1
8835770330,671986.1
524059322,738455.6
4307330280,369128.56
1245002952,848217.25
2021069059,261483.84
5700000595,664401.8
3629970930,760435.5
3336002215,234913.02
5100401060,532958.7
3278600750,306125.0
1126069045,1076279.8
7568700175,327547.2
452001475,537603.06
9283800230,536120.3
1737300130,461913.3
6189600040,532298.9
3679400025,481583.94
1096100010,296415.75
9513900050,217649.23
5452800645,594162.3
273800100,242824.84
7228500037,525840.06
808300090,444359.6
2493200215,525212.56
5035300255,721246.8
3380900160,369920.44
3630000130,446242.6
7300400670,322865.34
6798100070,376127.66
8078400010,510645.38
5566100060,566847.6
2768200212,439147.03
4035900060,589960.3
9460000110,356949.94
7199320190,532575.1
2225039081,491614.7
9512200050,617201.5
2634500085,319766.75
3654800200,268246.75
2724079090,1095678.4
2597520720,698262.8
3034200426,452988.6
984000130,292747.6
7852020670,442434.75
7923500060,754889.9
2310030510,287991.06
2205500540,506768.16
2493200015,360610.34
7853361420,632285.3
5652600605,531972.06
5285200020,312984.94
9406530150,377351.03
5706300020,500153.84
3278602490,433981.12
7197000100,489367.5
4447300008,523335.62
7899800045,266415.2
9250900095,305390.16
9268851740,526171.6
8682261440,482534.66
7284900385,691395.25
8079040300,497072.53
2225300585,366995.12
3223039013,466683.44
2013801350,277653.28
4055701110,880740.5
3578401770,391804.2
4046500720,483836.44
6145601745,395819.38
5207200195,710116.4
1972201856,616866.7
7212680080,257238.95
7277100510,541707.94
522079022,728467.1
5605000440,932402.2
6632300230,389160.2
8815400165,616420.4
6708200320,548575.56
2426059076,636475.5
3260200200,574439.25
2770601741,459940.06
4338800500,258638.89
9201000320,783939.4
7655900038,377922.56
3625059140,545387.8
4222310010,237193.45
2114700115,280663.22
3291800710,363569.34
9406590010,373738.06
3025059124,2288812.8
7972601250,436713.84
930000470,895517.56
6690500060,486908.16
16000015,165302.78
5693501102,565946.06
8079040490,465553.47
7225000155,329593.66
8819900170,665867.75
7972601270,373781.2
1224069074,832990.06
5126900321,352970.06
3438501860,302969.38
2822069080,327445.66
1656600310,648733.7
3856900507,1302427.9
1626069139,514490.94
2524049257,1150724.4
3904960150,579325.1
7214820610,384227.06
7977201845,591508.44
2428100080,869163.94
2202500135,403929.25
1523550220,711569.1
2313900610,338729.06
4123840050,383703.44
2125059124,1027771.2
1225039067,454007.53
6431500283,515650.7
2473380010,287907.3
5694501195,475427.1
2881700046,398066.06
6837820330,321965.66
2337300370,208615.48
3876540630,221546.77
626059317,322289.16
3374500520,310599.9
7228501903,394414.97
4019300051,524599.4
4232902615,676959.56
3546000090,258731.66
8127700215,888576.56
3438501100,350217.2
1769600066,769073.6
8146100610,495349.5
3052700695,563655.8
7954310210,733215.0
3761700053,2490301.8
1320069179,384138.06
1331900410,692698.7
7303100210,385787.56
2464400285,414650.62
6163901150,365188.34
8955800045,280456.9
2314300200,423844.7
9528104360,391585.66
4177100005,559953.06
8856960260,311915.78
1828001220,624671.1
3066400710,791796.4
624110610,766308.4
4040800260,448793.06
5019500215,536189.9
2481630180,992237.94
7203170190,697963.2
510001280,941974.4
9430110120,729224.8
1565950030,297047.06
9828202255,896592.56
3878900270,480040.5
8091600080,210515.53
1112000035,349953.44
2228900270,284085.62
6648701740,265988.44
1245003740,532411.06
2174503441,546892.0
7708250010,318970.28
6072300110,584928.9
2329800140,277556.12
1494300040,448025.03
3832050130,283795.34
7203100730,813903.4
7199330170,427417.94
7785000220,760260.0
1250201175,427862.47
4054500180,956120.6
7905200061,374872.12
3751604895,171520.11
5220300140,239141.81
3323059027,312372.44
8651611980,994864.5
8673400190,526170.6
1668500100,845426.2
1023059365,651439.9
3308030060,393587.94
4232400860,924114.44
2144800615,220097.88
1568100920,1717401.0
9406510040,528327.75
2923049421,308084.34
1051000040,1518068.8
2077700042,715064.4
9423800030,268996.8
9818700455,675774.0
7133300675,363048.6
4113800550,654367.6
5553300375,2004130.2
2025701530,264506.84
7942601155,472531.44
7524300020,240523.3
2520069100,266403.75
5412300410,244704.38
7504110760,739579.06
2594200350,389552.3
2722059013,245386.06
8078430480,536174.56
1423069162,493763.84
8856001090,169351.84
7000100631,691783.06
4222200280,232290.02
7971300050,713552.06
2009001600,287349.94
6619910140,618732.6
2877100985,466316.44
1196000007,324496.44
1330850130,771590.5
6664900410,268559.03
1231001110,250222.55
9235900030,300353.75
9407101840,415273.94
9523103001,430237.3
2149800278,413440.75
7234601198,656850.44
9476700035,460272.25
9297301065,610270.44
518500700,742133.2
7843500090,322552.38
6056110780,386161.94
2345700260,317442.03
3509600070,212692.75
1431700280,340528.3
1623049174,264620.4
3024089049,399045.56
7853340450,458690.34
7732410360,761019.5
1446800995,339174.5
2946000285,235589.67
425079100,494084.16
3876313040,505048.62
1762600260,1136853.9
1925069121,1143303.5
7443000480,819852.06
7820000015,358760.44
4027701253,475174.62
2826049165,412015.5
5426300060,891506.6
1278000210,176413.25
923000270,400982.75
7657600005,239233.73
3024079057,393485.88
3276180020,334496.16
7304300760,325310.44
3908100020,517796.28
8835400805,717325.9
4051150070,229393.34
3904930530,527108.8
6163900971,396719.2
7942600310,487585.62
4365700330,282546.34
423059207,341347.0
3992700265,343820.88
7177300090,439002.56
2540820010,714057.2
5700002510,1003042.25
5201000030,592708.94
7631800015,2314527.2
2922702965,640763.1
1525059198,995454.8
1245003160,670005.6
3810000455,263065.62
7855600080,641669.4
5701500030,1129708.9
7504020400,546347.75
1402600570,310521.4
7575610760,277579.7
8731990370,385310.7
5021900090,640195.06
290000075,471457.88
2841500010,423885.9
3955900830,438338.66
7852110140,565761.0
1311400350,246583.17
7773800015,633172.94
4123400320,561734.1
2725069157,901331.0
666000143,693407.9
5101408678,550546.75
6371000026,344219.84
2024059084,722849.9
7283900036,321289.94
8881900230,663281.25
3959400135,348178.75
7696610270,254308.22
1689400150,797104.44
5103900015,444776.38
1441000350,473022.0
5101408735,339898.53
3126059027,1621833.5
2320069014,514972.5
9541600015,846737.4
8682320420,642006.6
1562200090,650198.5
3395070980,484328.1
7349600230,270707.7
522049122,300810.38
869700060,256046.52
811000055,1385676.5
1221059176,400177.06
1523059103,464539.62
2025760210,697683.0
9218400088,362221.0
8682292020,504141.53
2623089135,454985.38
3758900259,1209826.2
524069049,651533.7
3121500150,815189.0
5581400080,891560.2
8087800020,471536.6
4070700290,640159.6
3296000170,723857.06
9238500040,514713.75
2744600040,309626.6
6813600380,648323.0
6140100150,421591.97
2201500555,434483.88
2600110250,571600.8
4337000275,186860.6
1186000150,573049.94
1972201963,598191.1
1105000745,350224.2
2887700560,635127.56
4039700080,639993.6
522049104,274769.16
4202400078,265379.06
7520000695,239271.16
7714000310,411775.88
4319200060,665002.1
8624700015,650464.0
5104520610,301465.75
2354300845,272817.38
3824100291,493023.22
6151800612,237699.11
5454200080,733140.2
6413600290,360409.9
2131200065,289896.28
1459920010,273795.3
50300090,404554.56
2326300090,637414.6
7714000070,405216.78
3630180500,816057.06
1727850340,1286742.4
8691430330,864836.3
2310030390,234442.34
5561400610,527062.56
7010701016,422722.47
7883605915,280661.06
1282300995,326982.88
4040700310,506908.8
3353400435,263521.12
2143701015,506493.22
255450020,365041.06
1020069017,502262.75
4038200120,522591.53
9284801100,295897.75
1965200075,521654.9
847100047,567448.0
4038700720,551244.44
6815100085,815370.94
2508000020,308942.28
255520180,594364.6
6822100750,602415.5
869700050,307205.03
1775801405,543285.4
6600400090,188710.19
7202330270,378447.0
1683400165,908485.1
2625069070,1132901.2
7625702440,409488.12
3388000640,224903.69
1899400365,310338.75
6899990200,761315.0
5569700020,948638.4
986000045,283335.62
3293700221,319429.03
3764800250,336581.88
2291400566,347892.0
4219401236,1074931.9
4239400840,176612.56
7211400990,275552.47
7696500280,199442.67
7215721070,478758.1
3204850140,369792.03
4322200220,660589.5
2566300100,840674.56
1944900090,432614.2
6648500390,279428.0
7385300020,740466.2
1704900135,365573.75
2877100655,742896.5
2726079098,605606.75
7625703800,513677.6
318300040,478248.8
7922800190,504426.72
2023049361,187878.23
8946400210,398041.78
6071600450,489068.0
4343800100,416604.38
1443300140,357644.75
1024039001,748782.4
2767704860,569176.4
7234600851,720799.9
644200065,760811.25
7784400035,787500.1
3826000560,224859.94
9272202260,406710.44
263000253,405859.2
3621059043,583484.25
240000130,364639.2
1352300120,223802.0
7849200861,291888.4
2487700130,404377.12
1796100140,268548.25
7234601221,541877.94
8651710190,540555.06
2916200091,528600.94
1232000915,570770.1
1545801970,284584.56
3211200420,348425.56
7686204675,194542.77
3141600210,191167.16
3959401284,517320.47
2113700825,351059.88
3876000710,400906.28
522069022,529446.5
3214200070,356332.97
1221039156,314231.5
259600790,579571.06
785000040,498947.6
8138870470,574063.0
2596300035,323031.06
540100057,1080138.8
3073500045,536711.7
5363200266,389268.22
8682261650,538790.75
3224510080,837600.75
3211270160,468937.8
9269200520,223124.53
293810190,494743.78
4197400043,347559.72
3026079031,321875.72
5332200405,878204.2
2473411210,322737.9
9268200315,596681.25
8123500050,693062.1
3221069091,427781.25
2485000165,674708.9
4058800215,799707.0
1926059039,827504.56
2533300680,961089.25
3343903640,344111.2
5700003705,1303197.0
2023049372,425241.1
4058800830,614210.44
3333002302,487189.62
2944500340,285611.78
1982200790,613310.75
8929000270,505926.94
8122101440,265335.53
7525530470,883698.75
9332800020,669299.3
3878900525,282190.62
5420300210,232873.81
9232900165,428759.47
6414100026,396379.56
3013300660,602390.8
7954300120,593308.44
1081200360,344769.47
2877102345,479181.97
2202500255,501517.03
7984400050,208340.72
9558020380,496646.53
7812801850,183655.4
8944460020,355444.4
2306400040,580428.44
8649400410,206263.31
7889602020,260493.22
2041000025,487926.12
871001484,648188.25
2767602141,615913.25
3630180470,761817.56
2769602140,437296.9
2473250280,310672.47
5422560660,490296.2
3756600240,370968.97
8651600160,675846.8
7202300540,861514.75
8961950250,328495.34
3303000130,394425.12
798000062,298032.28
1695900150,903380.8
1604730150,489274.66
4136930310,349485.5
8835401250,1893327.5
8665900328,456147.12
9262800255,301549.72
1853080570,1010486.06
5556300114,854681.56
9517200290,470769.56
4037200295,483708.62
7417100123,343472.5
2620069077,179701.7
7922720040,678533.44
558100090,527818.1
257000037,351751.9
3319500385,401127.7
9297301520,324792.75
3580900090,345864.8
1321039076,177455.72
7227801581,380790.78
9407001620,300023.1
2130400150,281390.84
2312400200,258015.11
4046700210,352210.78
1193000480,901627.56
1492800296,500879.4
3013300017,411819.5
3630240140,583464.75
1049010390,385751.12
9320900420,167066.25
4315700060,332520.7
2591010290,310098.22
323089085,655402.5
6600400270,205044.38
2919701105,573096.94
7202360670,824556.75
8927600100,878342.4
3211700045,636136.25
4027701326,506836.3
1601600195,295746.53
7853280350,683773.75
3629970130,773156.5
7203120020,798422.94
9542900190,395709.16
8035350120,640788.75
1238501184,979981.5
251200240,535261.06
8945300200,211425.75
2162000160,910331.56
5466310060,204747.95
1239400064,912255.7
5205000020,338590.2
1720800305,655673.8
7280300375,491517.62
2095800400,476337.5
7852010950,556987.0
1428001160,594609.0
9528104910,682528.06
8644210470,852256.9
7923300310,533730.8
254000100,694571.44
1931300688,460461.9
7007700030,512144.6
422049178,245515.03
422069067,379701.8
2923049393,333263.56
930000305,456107.12
2461900448,444397.75
2610100020,292770.78
2895550050,236866.36
7701700040,265061.38
2460900020,562964.94
9827700105,663729.25
1005000240,249152.67
7200001254,494488.12
866400040,594548.9
305000170,667292.94
2260800110,904159.1
3442000127,709641.1
5253300437,458610.75
7576700150,1050325.5
5469501410,473825.22
5104531120,505827.56
723049434,328636.03
622069006,1381309.4
2517101200,286884.44
8159620160,247017.89
5561300640,510330.88
3317010130,204838.38
4364200250,339421.38
8732300060,612833.1
5603700025,765251.6
3585900190,940043.2
3996900575,287317.6
8731801260,227520.28
3810000860,253506.48
5700003585,2720457.2
6332000050,489152.88
9286100250,451068.94
9471201110,895585.9
9290800050,487983.84
7300200400,595718.6
526069024,801809.4
1454600156,946141.1
3904980360,479140.38
2626119062,191268.0
8651730290,446392.84
7611200195,739395.7
1919800260,609103.44
6632900354,312117.25
3972900195,315882.22
5151600170,311690.7
7016000440,455908.8
871000435,733163.94
9578060540,423035.8
2332700060,831486.8
766000240,258755.58
4363700200,243438.6
7100000250,381577.1
2781250560,225407.0
2781250100,321498.38
5419800220,244129.33
7147600245,245927.47
2926069083,870776.0
6189200125,859084.56
9542830160,263305.06
5152200020,279118.78
9412900045,498416.38
6600410480,171533.03
6979970080,628842.6
5636010280,274044.53
1732801300,963541.44
5561401530,527267.2
9578500510,377201.0
7304300906,283830.25
1223089077,619749.0
721049207,254602.1
8691330310,819660.5
1523069204,446730.12
3188100105,581529.3
6608500290,434701.88
2891400410,336134.72
7663700551,334535.72
5413200140,262377.62
425069139,570900.75
6713700155,322257.5
2767603505,457107.78
7789000080,265163.78
9211500620,244005.03
3750604417,169589.1
7922800320,564342.7
1471620240,374361.62
2222059052,360480.38
9551200270,1132918.6
2767603160,504772.22
9406710060,411749.97
8929000250,398023.94
5538300120,430657.66
2223069120,448672.8
1652500060,1089160.8
8564500240,412577.78
3629700120,596956.7
3943600070,436360.0
4171200025,312809.75
2425049063,3670319.0
9828701650,401029.4
3581000340,322025.84
8100900015,435396.44
2125059161,1362238.2
304000380,221526.9
8146200070,1347527.8
686530170,591910.8
2917200645,469954.06
9547200530,680233.56
2122059199,415717.3
1150000740,615415.94
5706200060,322498.53
9265410010,244223.88
4083800555,518952.1
6152900332,328000.12
2520900301,246349.06
9828200790,382726.56
1657530180,339199.4
7471900045,278790.22
9828200460,454387.4
1775900140,419286.03
6139800430,407758.25
7214400005,438105.03
5332200026,491073.0
9510970300,808581.4
2540830020,432255.8
3392100140,200225.0
1326069191,357820.1
2125059112,1082967.0
859000022,393009.56
8854100350,671071.6
121059007,219319.47
7977201707,512262.8
3859900060,1950421.9
8815400735,706898.75
705700530,343048.9
6600780130,362411.06
6378500105,418111.7
8143000310,452362.2
2877102330,649183.0
3526039074,620016.2
2115510300,241412.88
3024059014,2099219.0
2141330360,561265.56
546000400,526705.8
2071500011,393134.4
7972000240,243814.98
7016200460,504835.28
6204200180,486939.72
1552100135,981742.9
88000173,420009.2
2581900235,610607.5
9211500560,246563.66
621069218,435296.78
1321970240,312547.06
798000630,337409.75
421000285,244904.22
2824600180,879010.25
3832051140,342429.5
1237500105,713633.75
8802400906,265990.72
3166900270,400873.78
3682000060,382073.06
5469700020,298386.06
1245001820,574380.6
9547205660,667701.0
7974700122,710422.5
7550801225,508591.5
1099950050,702580.56
1402900460,360138.47
7636800041,1572989.1
2115720270,239916.19
8651441750,196731.83
3904100035,265139.0
8815400020,704265.75
3303860590,477634.84
5427110040,997186.94
1782000160,317215.66
6204420290,510171.75
3995700245,317322.47
7955040130,475187.75
1442880650,569328.94
8833510230,720711.2
7283900551,430343.6
4396000180,276161.5
7504021310,672932.75
322059264,302870.3
3654800040,284891.7
2767704777,543891.44
3278602190,384771.62
3236500220,495328.72
3410600100,292692.34
629410180,638132.94
3352402250,211332.4
4363700304,341036.6
7237550130,1481359.2
9808590210,1257466.1
8074200175,267919.47
3463400330,359546.5
6306400140,710090.6
8564950250,531159.44
5381000070,225927.81
9826700697,564986.2
8132700190,453314.0
7943000020,176954.66
9547204675,668001.0
4112100101,429514.12
727500030,634425.94
114101426,312069.62
9274202005,782854.56
1193000380,955946.44
3039000020,463798.6
7852170130,569049.4
2624079010,641102.94
4137010540,284269.38
7576200012,926805.44
1138020020,348469.44
3969300030,192042.78
898000200,203498.38
5153100030,244928.52
5104532030,453487.4
4406000050,171097.95
9274203390,645531.3
8682290360,479620.88
6928600330,282456.38
4139680070,825518.25
6844702690,420034.44
2154970020,1705897.8
4385701285,1092639.8
2426059071,613942.8
2867300160,561059.56
9512500720,586910.9
1773101020,279597.53
8687800100,316723.22
3627800050,1433449.9
1604600227,332152.4
3300701170,491743.16
9250900111,439441.56
7015200790,669044.7
1311100490,245440.6
2469000010,865932.25
1982201596,525231.6
1862700290,313838.56
2586800270,234115.47
9528102772,465549.47
5490210200,469210.7
6669080020,469630.6
179003055,210564.52
1860600535,852150.4
1592000130,617580.1
3905040170,488756.53
9320500080,244016.67
9276200850,500850.25
224069114,631238.2
2260000340,551353.25
5096300130,358824.4
3432500215,377017.56
2600000050,680631.4
8856003839,215903.98
2492200435,390637.5
7855900110,1151027.2
6806100250,303633.8
2770603523,467473.66
1370800515,1877780.2
2726049150,436538.56
1226059161,592043.44
1068000375,3575977.2
9528104109,397859.62
5126310060,514558.66
1951820070,528949.4
1545805980,425181.5
9464700340,1123462.4
4319200675,859072.25
7518500885,550944.9
7852020620,500024.6
869700370,327279.88
8643000190,241659.8
8902000267,543103.06
7972602435,319484.78
2050100210,1009878.1
6705120540,453859.9
2767601390,757114.1
4141000490,1132427.1
9345400350,813870.0
3222079162,318267.44
7789000120,250816.48
6646200770,713509.9
6666800180,654631.0
1725800280,534544.8
6117500460,940147.2
5470100220,269383.2
5457300478,500045.6
7550800195,569082.5
7787050180,567633.6
6204430250,579505.8
7640400250,465608.1
624110920,753540.5
3629920140,389050.0
7173700518,653320.6
3210200395,190791.78
2473480560,395223.38
2623089141,498221.03
1423800080,212678.36
2076400050,264612.3
3832060120,322431.5
7702600930,441509.12
5101404555,413548.03
3723800415,396607.56
3356403400,242890.61
9214400125,499079.88
1797500530,564739.44
9551201660,1086912.2
3878900815,423084.62
1760650280,329296.44
5466410030,231978.31
6388930620,762537.1
2331300395,700820.6
9412700160,278479.6
871001611,716616.75
3142600120,549995.7
3995700220,358920.6
2310000280,244285.83
8039900400,384944.88
7504021510,691326.6
1959700445,1550211.2
1556200155,696954.8
3629960590,354114.38
259000240,489107.16
662440020,404885.75
3123049142,441860.03
321100260,761868.44
6840701095,567829.1
3738900165,409206.25
4427100130,401968.66
9238500100,460683.72
6145601810,398454.25
2570300090,375832.94
4017600010,439317.94
1005000220,334210.12
1257202120,471700.3
9527000490,536429.25
8691400080,741877.75
1726069084,450516.5
248000240,218602.39
6113400046,308837.12
2130702350,385241.97
920069052,237922.95
6071300160,512387.38
1623049041,162788.1
9268200285,404710.47
1843100520,320560.9
2887700826,621959.25
9122000385,658563.4
9475700220,372483.44
2804600005,836626.75
2896400300,399889.78
5015000180,786290.44
3630220180,710947.1
8832900780,598499.25
1568100300,373560.25
8718500610,418403.25
4147200140,1094686.1
1973700030,1078487.8
8862000075,171790.06
9320990110,320271.84
1151100035,450498.03
2011000010,240692.86
1651500060,872043.3
446000190,618494.9
2344300220,987807.0
523049195,242916.8
9191200015,592857.06
7942601410,910068.5
7137800300,229306.06
7853300280,568188.75
6654700240,345193.56
569000050,627628.1
3584000180,255508.66
2026079055,332515.3
8898700880,257376.88
5075400150,655031.3
8731981360,286185.72
4222500020,209609.62
7996720050,667583.25
4077800094,559690.4
6446200365,575391.06
2824089053,515821.84
1311800220,232984.22
3522049063,579956.44
1721801280,225854.14
6131600240,184067.47
7202310040,635925.2
1123059125,538816.44
646910160,283324.8
5630500005,445628.06
3342100785,278813.62
9547205610,697761.5
1773100123,271255.56
3353400092,280656.78
217500015,393208.62
3649100031,391866.22
7896300150,282629.62
623049185,262957.78
1773100430,330289.7
1781500220,663199.6
3395380200,234245.23
2424059170,2546708.8
4389200765,1395011.1
1543000060,490733.56
6154900005,603187.0
2902200240,524419.8
1442880640,553251.0
8562770490,516696.25
2768300655,637512.5
3432501315,333538.94
5035300570,704297.25
3626039028,512711.97
3876540780,245838.84
327000100,1006929.6
7551300065,516663.25
1312920060,241596.2
2215901230,263996.78
6306800010,446279.62
2767700022,501102.53
5589900610,562485.7
4320200020,672588.8
5249804655,537087.56
9238500480,438389.66
3885806565,1021462.7
7905200205,527935.4
5727500102,322653.56
3585220070,390116.7
2078500210,603839.7
1839920050,423316.72
534000080,337782.28
856000255,515222.53
4141010110,1541557.2
9558040820,665790.9
7768700315,876818.4
2796100640,314648.0
1922059010,189934.52
3448000542,291851.4
3883100220,291775.7
7237301210,278227.4
3893100456,958868.25
9578501110,375065.25
6145601995,411478.72
4024100120,266642.7
8899000050,324155.6
3396820010,491901.22
6749700117,374167.44
1954400060,495506.38
3303970100,758909.0
2540850070,449191.28
3797000745,490220.9
7883603700,230980.94
3438501452,437466.25
3530210260,663709.6
3598600049,193256.66
731500170,351126.5
7129304375,192713.73
263000006,421194.9
7212660560,334072.78
1112700010,464883.1
3420069060,727348.1
2473000470,414749.9
8691390980,703080.6
6184700100,517981.0
4476400275,319823.78
2968801240,299672.5
1529300160,434369.94
7640400070,685995.1
7016100380,467250.8
2172000890,454253.97
4035900015,769609.9
9528104660,980820.2
507100005,323307.5
2783100160,385790.5
3629921140,854516.1
1099750610,275712.53
1330300451,1135891.5
